gene_id	diff	count_min
b5v5_03751	-18	484
b5v5_16320	-11	484
b5v5_06736	-9	484
b5v5_08958	-17	484
b5v5_06061	-14	484
b5v5_06683	-12	483
b5v5_03797	-14	483
b5v5_03285	-18	480
b5v5_05268	-15	483
b5v5_12992	-17	399
b5v5_02029	-16	483
b5v5_08589	-9	483
b5v5_05089	0	483
b5v5_08490	-2	483
b5v5_08181	-15	483
b5v5_04314	20	483
b5v5_02414	-10	483
b5v5_05399	4	483
b5v5_06080	-9	483
b5v5_03486	93	426
b5v5_04737	-13	483
b5v5_10321	-6	483
b5v5_05482	-11	483
b5v5_06285	4	483
b5v5_12957	-12	483
b5v5_09341	-17	483
b5v5_12661	79	480
b5v5_03029	3	483
b5v5_10133	-10	483
b5v5_06848	-11	483
b5v5_02706	-15	483
b5v5_02910	6	483
b5v5_11107	-14	483
b5v5_09831	-14	483
b5v5_08971	-10	483
b5v5_04379	-6	483
b5v5_06211	-4	483
b5v5_01982	-6	483
b5v5_11338	16	483
b5v5_11520	2	483
b5v5_13320	-15	483
b5v5_01826	56	483
b5v5_16754	5	483
b5v5_09750	-5	483
b5v5_12302	3	483
b5v5_07906	-11	483
b5v5_07753	-18	483
b5v5_05975	-15	483
b5v5_04995	-15	483
b5v5_05990	22	483
b5v5_05137	-14	483
b5v5_15686	-11	483
b5v5_06174	4	422
b5v5_09250	-14	483
b5v5_01759	29	483
b5v5_10221	52	437
b5v5_14882	-15	483
b5v5_16779	-7	483
b5v5_07544	-4	483
b5v5_09361	-14	483
b5v5_11445	4.5	483
b5v5_03869	-11	483
b5v5_10745	12	483
b5v5_03157	14	483
b5v5_09091	-5	483
b5v5_06387	-11	483
b5v5_07691	-5	483
b5v5_06820	72	447
b5v5_04157	-8	483
b5v5_10310	-4	483
b5v5_06674	-15	483
b5v5_04787	1	483
b5v5_06283	-9	483
b5v5_08090	-4	483
b5v5_12946	25.5	483
b5v5_05210	-17	483
b5v5_09156	-7	483
b5v5_04062	-13	483
b5v5_05519	68	451
b5v5_10359	-8	483
b5v5_03757	-11	483
b5v5_05665	-18	483
b5v5_04824	-9	483
b5v5_07994	16	483
b5v5_08208	-8	483
b5v5_08868	-1	483
b5v5_02601	3	483
b5v5_08031	6	483
b5v5_07791	-15	483
b5v5_09059	-1	483
b5v5_03504	2	483
b5v5_09981	5	483
b5v5_10425	-1	483
b5v5_03443	26	483
b5v5_09541	-7	367
b5v5_04519	-8	483
b5v5_11112	-3	483
b5v5_06493	3	483
b5v5_03069	-19	483
b5v5_13918	-6	483
b5v5_07338	-13	483
b5v5_08166	-8	482
b5v5_06103	-2	482
b5v5_10688	1	482
b5v5_09107	-2	385
b5v5_10850	11	482
b5v5_02361	-11	482
b5v5_07555	0	482
b5v5_08513	-10	482
b5v5_08465	-5	482
b5v5_04939	-9	482
b5v5_05605	-4	482
b5v5_03857	-6	482
b5v5_04273	-7	482
b5v5_07088	-13	482
b5v5_11300	-8	482
b5v5_12035	-17	482
b5v5_13346	1	482
b5v5_04016	-17	482
b5v5_05445	57.5	482
b5v5_04107	-5	482
b5v5_06512	-11	482
b5v5_03148	-9	482
b5v5_09086	6	482
b5v5_13333	-19	482
b5v5_07917	-1	482
b5v5_12107	-2	482
b5v5_06758	-14	482
b5v5_07487	16	482
b5v5_08250	-18	399
b5v5_06556	6	482
b5v5_11947	-17	482
b5v5_11027	3.5	482
b5v5_11233	-8	482
b5v5_06272	-17	482
b5v5_06321	0	482
b5v5_11598	-10	482
b5v5_00508	-16	482
b5v5_06969	-14	482
b5v5_03295	-14	482
b5v5_04911	4	482
b5v5_02190	-6	482
b5v5_09675	-1	482
b5v5_04138	83	482
b5v5_07991	1	482
b5v5_15792	-13	482
b5v5_10632	0	482
b5v5_04795	-1	471
b5v5_12739	10	482
b5v5_05834	13	482
b5v5_04846	-12	482
b5v5_06622	-13	482
b5v5_05602	-12	482
b5v5_07021	74	336
b5v5_06025	-10	482
b5v5_02125	-12	482
b5v5_07018	-17	482
b5v5_08593	-6	482
b5v5_08328	-6	482
b5v5_05582	-7	482
b5v5_09209	1	482
b5v5_09043	-9	482
b5v5_11913	-7	482
b5v5_06169	9	482
b5v5_13658	6	482
b5v5_14165	18	466
b5v5_06110	6	482
b5v5_08882	108.5	370
b5v5_04274	-19	482
b5v5_05671	-7	482
b5v5_05260	-14	482
b5v5_17014	-6	482
b5v5_09698	0	482
b5v5_10673	-9	482
b5v5_13457	38	481
b5v5_03235	-12	481
b5v5_08509	-12	481
b5v5_06904	-14	481
b5v5_10678	-10	481
b5v5_01678	-13	481
b5v5_12726	-8	481
b5v5_11531	-12	481
b5v5_07464	6	481
b5v5_07787	-15	481
b5v5_09872	-11	481
b5v5_06967	3	481
b5v5_07915	-8	481
b5v5_12738	2	481
b5v5_08870	10	481
b5v5_18620	-2	481
b5v5_04052	7	481
b5v5_02373	-5	481
b5v5_03994	-11	481
b5v5_02711	-4	481
b5v5_07993	6	481
b5v5_03357	-12	481
b5v5_12146	-14	481
b5v5_15852	-11	481
b5v5_11471	53	424
b5v5_08174	17	335
b5v5_03632	-4	481
b5v5_05004	-13	481
b5v5_04642	-7	481
b5v5_10577	-4	481
b5v5_06438	-13	481
b5v5_12190	-4	481
b5v5_05425	-5	481
b5v5_06719	-3	481
b5v5_07200	15	481
b5v5_00788	72	481
b5v5_07022	-12	481
b5v5_13074	-6	481
b5v5_02370	9	481
b5v5_06545	-14	481
b5v5_07924	36	457
b5v5_11265	-1.5	236
b5v5_05793	10	481
b5v5_12905	2	481
b5v5_08247	-12	481
b5v5_02731	-15	481
b5v5_10536	68	481
b5v5_05648	-5	481
b5v5_05101	-17	481
b5v5_01881	-9	361
b5v5_08736	-4	481
b5v5_11249	-5	481
b5v5_02870	18	481
b5v5_03579	-12	481
b5v5_00894	24.5	481
b5v5_05355	116	291
b5v5_07063	16	481
b5v5_07508	-13	481
b5v5_02008	0	481
b5v5_10440	67	383
b5v5_05499	-13	481
b5v5_10225	-11	481
b5v5_01125	-9	481
b5v5_06240	19	481
b5v5_09164	16	481
b5v5_09738	-4	481
b5v5_04954	0	481
b5v5_07168	18	481
b5v5_05711	37.5	481
b5v5_10478	-8	481
b5v5_02852	-11	481
b5v5_10334	-13	481
b5v5_03322	-13	481
b5v5_11212	-11	481
b5v5_09811	-2	481
b5v5_08876	-5	481
b5v5_06958	-5	481
b5v5_12883	-4	481
b5v5_02904	100	413
b5v5_03093	3	481
b5v5_14260	-6	481
b5v5_12207	-7	481
b5v5_01909	-4	481
b5v5_08040	73	481
b5v5_14228	-2	481
b5v5_09409	-15	481
b5v5_05786	115	249
b5v5_08812	27	481
b5v5_09430	-6.5	480
b5v5_06268	-10	480
b5v5_11715	-6	480
b5v5_06695	-5	480
b5v5_10295	-9	480
b5v5_14138	-15	480
b5v5_06704	-7	480
b5v5_08566	-15	480
b5v5_11167	-5	480
b5v5_08202	-7	480
b5v5_06637	7	480
b5v5_04377	-14.5	480
b5v5_08306	-16	480
b5v5_05303	-9	480
b5v5_03394	-13	480
b5v5_04567	-7	480
b5v5_13208	-10	480
b5v5_06042	-13	480
b5v5_06413	-6.5	480
b5v5_10955	-12	480
b5v5_04144	-4	480
b5v5_05300	-13	480
b5v5_03415	-11	480
b5v5_01696	92	428
b5v5_03356	2	480
b5v5_05818	-8	480
b5v5_08504	-6	480
b5v5_07216	-15	480
b5v5_16897	-14	480
b5v5_03276	-9	480
b5v5_09626	-2	480
b5v5_06737	-7	480
b5v5_03553	0	480
b5v5_11002	-11	480
b5v5_07740	13	480
b5v5_07258	-9	480
b5v5_09051	-10	480
b5v5_06151	11	480
b5v5_16962	1	480
b5v5_07972	-8	480
b5v5_04760	-9	480
b5v5_12628	0	480
b5v5_08480	-18	480
b5v5_07823	26	480
b5v5_11981	-2	480
b5v5_08643	35	479
b5v5_10558	-9	480
b5v5_16699	-7.5	480
b5v5_05622	-10	480
b5v5_12350	-17	480
b5v5_19511	-7	480
b5v5_12191	-1	480
b5v5_09370	-19	427
b5v5_07008	-0.5	480
b5v5_06768	-16	480
b5v5_15694	-15	480
b5v5_17719	-16	480
b5v5_05576	-15	480
b5v5_08582	84	389
b5v5_06842	-9	480
b5v5_07734	-13	480
b5v5_11654	-15	480
b5v5_03523	18	480
b5v5_06819	-12.5	480
b5v5_08959	-10	480
b5v5_05564	-12	480
b5v5_04852	-8	480
b5v5_12033	21	480
b5v5_10961	-6	480
b5v5_08925	-9	480
b5v5_02946	-4	480
b5v5_10405	-11	480
b5v5_14935	40	480
b5v5_09097	-6	480
b5v5_02295	-3	480
b5v5_08281	-5	480
b5v5_05949	-6	480
b5v5_10674	-8	480
b5v5_10980	-10	480
b5v5_03863	-10	479
b5v5_09663	-14	479
b5v5_11894	17	479
b5v5_05898	114	432
b5v5_07896	-12	479
b5v5_05447	11	479
b5v5_14749	19	479
b5v5_08136	8	479
b5v5_12995	-1	479
b5v5_09454	11	479
b5v5_03815	0	479
b5v5_04410	-9	479
b5v5_05998	-1	479
b5v5_04036	-6	479
b5v5_10503	0	479
b5v5_08334	-2	479
b5v5_04836	58	479
b5v5_10523	-7	479
b5v5_08464	-14	479
b5v5_06877	-18	479
b5v5_10700	-10	479
b5v5_08357	-7	479
b5v5_04361	-22	479
b5v5_01478	-5	479
b5v5_03481	66	433
b5v5_08442	20	479
b5v5_07241	22	479
b5v5_14132	-11	362
b5v5_19791	25	479
b5v5_04591	27	479
b5v5_07413	-12	479
b5v5_07649	-18	479
b5v5_07002	-9	479
b5v5_07187	-1	479
b5v5_09779	-17	479
b5v5_04456	-3	479
b5v5_13356	0	401
b5v5_02546	-14.5	479
b5v5_07370	-15	479
b5v5_12172	-17	479
b5v5_02959	-14	479
b5v5_13282	-8	479
b5v5_10986	-15	479
b5v5_17761	-1	479
b5v5_09542	-7	417
b5v5_09715	23	479
b5v5_02702	-13	479
b5v5_06746	-8	479
b5v5_12376	-11	479
b5v5_10854	42	479
b5v5_08684	-10	479
b5v5_07280	16	479
b5v5_08360	-4	479
b5v5_03252	-5	479
b5v5_11919	-16	479
b5v5_09355	28	479
b5v5_12896	-13	479
b5v5_07323	-9	479
b5v5_06982	-6	479
b5v5_05109	-7	479
b5v5_02364	-14	479
b5v5_07407	-6	479
b5v5_03908	-17	479
b5v5_08598	-8	479
b5v5_06067	-2	479
b5v5_05757	34	238
b5v5_15746	1	479
b5v5_11493	-10	479
b5v5_10443	-15	479
b5v5_07766	31	479
b5v5_10131	41	479
b5v5_14921	0	479
b5v5_08753	-4	479
b5v5_08705	0	479
b5v5_04943	-15	479
b5v5_07930	-14	479
b5v5_14752	34	431
b5v5_09834	-5	479
b5v5_07299	14	479
b5v5_06836	-14	479
b5v5_06717	26	479
b5v5_08581	14	479
b5v5_05610	-1	479
b5v5_06670	-9	479
b5v5_07284	-14	479
b5v5_05866	-2	479
b5v5_08769	15.5	479
b5v5_05717	22	479
b5v5_14073	-13	478
b5v5_16546	-11	478
b5v5_09002	5.5	478
b5v5_02819	-2	478
b5v5_05736	-18	478
b5v5_02059	85	173
b5v5_14184	85	295
b5v5_05259	-3.5	478
b5v5_15785	4	478
b5v5_06213	11	478
b5v5_02189	-15	478
b5v5_04992	60	478
b5v5_10297	-15	478
b5v5_04573	5	478
b5v5_10776	25	478
b5v5_12069	-16	478
b5v5_14723	-0.5	478
b5v5_03383	-1	478
b5v5_13590	14	478
b5v5_16517	16	453
b5v5_06033	-11	478
b5v5_14122	6	478
b5v5_09830	-15	478
b5v5_03074	-2	478
b5v5_08498	-7.5	478
b5v5_13570	0	478
b5v5_07306	53	478
b5v5_19084	-8	478
b5v5_02863	-14	478
b5v5_08469	-2	478
b5v5_04124	-12	478
b5v5_07388	1	478
b5v5_09193	-18	478
b5v5_07064	-13	478
b5v5_07049	-12	478
b5v5_06101	24	478
b5v5_11458	-11	478
b5v5_13787	-10	478
b5v5_16066	33	478
b5v5_09932	11	478
b5v5_04045	-10	478
b5v5_01729	-10	478
b5v5_02039	6	478
b5v5_04420	19	478
b5v5_14923	-6.5	478
b5v5_06295	-15	478
b5v5_09079	-2	478
b5v5_03720	5	478
b5v5_07653	-13	478
b5v5_06633	-9	478
b5v5_10259	-10.5	478
b5v5_02544	15	478
b5v5_07880	-9	478
b5v5_05469	-7	478
b5v5_06916	-6	478
b5v5_04858	-5	478
b5v5_09667	-15	478
b5v5_07104	-11	478
b5v5_09746	-7	478
b5v5_05790	-4	478
b5v5_12592	-7	478
b5v5_07808	-12	478
b5v5_08903	-1	478
b5v5_09943	3	478
b5v5_12332	58	478
b5v5_01888	-13	478
b5v5_04724	0	382
b5v5_09187	-7.5	478
b5v5_16038	-11	478
b5v5_05383	-13	478
b5v5_03580	-10	478
b5v5_16028	-9	478
b5v5_06644	-3	478
b5v5_10233	-16	478
b5v5_10804	-13	478
b5v5_15399	-6.5	478
b5v5_05500	-4	441
b5v5_15808	-8	478
b5v5_07959	24.5	438
b5v5_08568	-16	478
b5v5_11809	-8	478
b5v5_04980	5	478
b5v5_08523	58	389
b5v5_11055	-8	478
b5v5_06656	-5	478
b5v5_10192	-16	478
b5v5_13955	0	478
b5v5_10612	-9	429
b5v5_06997	-7	478
b5v5_09852	17	478
b5v5_05282	-4	478
b5v5_04692	-14	478
b5v5_09784	-9	478
b5v5_10863	-9	478
b5v5_11556	-16	478
b5v5_10707	-9	478
b5v5_05481	-4	478
b5v5_12029	37	478
b5v5_08026	-13	478
b5v5_11879	-13	478
b5v5_03344	-6	477
b5v5_08503	-14	477
b5v5_09327	-7.5	477
b5v5_02037	-17	477
b5v5_11111	0	477
b5v5_05934	-9	477
b5v5_08875	-16	477
b5v5_10969	-1	477
b5v5_10368	7	477
b5v5_05830	1	477
b5v5_04027	-13	477
b5v5_09700	-16	477
b5v5_09896	-8	477
b5v5_11081	-11	477
b5v5_08351	-4	477
b5v5_09240	-3	477
b5v5_07584	2	477
b5v5_10963	-12	477
b5v5_06412	-8	477
b5v5_06383	-5	477
b5v5_02275	83.5	272
b5v5_09280	-7	477
b5v5_12214	-11	477
b5v5_04464	-12	477
b5v5_10323	-12	477
b5v5_03421	-12	477
b5v5_07689	1	477
b5v5_03408	-15	477
b5v5_10153	36	472
b5v5_05184	-7	477
b5v5_03791	-15	477
b5v5_05705	6.5	477
b5v5_10106	-13	477
b5v5_10705	5	477
b5v5_08397	3	477
b5v5_06871	-11	477
b5v5_04430	17	477
b5v5_04606	-4	477
b5v5_06183	-2	477
b5v5_05122	-13	477
b5v5_03990	-1	477
b5v5_05512	-9	477
b5v5_05828	-16	477
b5v5_09055	-13	477
b5v5_09662	-8	477
b5v5_11011	2	446
b5v5_10993	-7	477
b5v5_09709	-10	477
b5v5_13044	26	459
b5v5_09747	-16.5	477
b5v5_07046	-15	477
b5v5_16174	-16	477
b5v5_01999	-11	477
b5v5_06939	-1	477
b5v5_05302	6	477
b5v5_01782	-8	477
b5v5_10769	-20	477
b5v5_08914	1	477
b5v5_08833	3	477
b5v5_04950	-5	477
b5v5_07746	18	477
b5v5_10470	-9	477
b5v5_04497	-15	477
b5v5_13725	9	477
b5v5_12034	-5	477
b5v5_09975	-5	477
b5v5_06919	-7	477
b5v5_06867	-16	477
b5v5_05317	-6	477
b5v5_00785	-1	477
b5v5_10675	2	477
b5v5_04681	-9	477
b5v5_05566	-17	477
b5v5_10893	-14	477
b5v5_14742	-4.5	477
b5v5_10293	-15	477
b5v5_07669	1	477
b5v5_12530	-6	477
b5v5_01422	-4	477
b5v5_05264	6.5	477
b5v5_10175	-5	477
b5v5_03706	-6	477
b5v5_05497	39	462
b5v5_03799	-14	477
b5v5_07112	-10	453
b5v5_14953	-19	477
b5v5_04628	-8	477
b5v5_14036	-4	477
b5v5_04857	-13	477
b5v5_08138	-14	477
b5v5_07108	54	470
b5v5_08707	-6	477
b5v5_03894	-9	286
b5v5_05288	-12	477
b5v5_11710	-5	470
b5v5_17191	-4	477
b5v5_12876	-6	477
b5v5_10914	-2	477
b5v5_06427	-8	477
b5v5_05784	-14	477
b5v5_06800	5	267
b5v5_11528	1	476
b5v5_08066	-10	476
b5v5_07268	-13	476
b5v5_05832	36.5	476
b5v5_04317	67	305
b5v5_03410	-15	476
b5v5_12418	-7	476
b5v5_02084	66.5	340
b5v5_07578	-9	476
b5v5_01707	-5	476
b5v5_08293	3	476
b5v5_16919	-9	476
b5v5_07990	76	354
b5v5_08781	-12	476
b5v5_09915	-5	476
b5v5_05155	-6	476
b5v5_06903	-18	476
b5v5_09864	-12	371
b5v5_06158	-18	476
b5v5_23755	-3	476
b5v5_07713	-12	461
b5v5_04426	-12	476
b5v5_04651	-4	476
b5v5_11356	-23	476
b5v5_08044	18	476
b5v5_06138	51	476
b5v5_19686	13	200
b5v5_05634	-11	476
b5v5_12971	-17	476
b5v5_07960	-9	476
b5v5_05662	-9	476
b5v5_09958	1	476
b5v5_05731	82	349
b5v5_12010	-6	476
b5v5_09673	-9	476
b5v5_03257	-14	476
b5v5_05893	3	476
b5v5_14385	52	436
b5v5_02698	-9	476
b5v5_07569	50	476
b5v5_07236	-4	476
b5v5_00922	55	407
b5v5_03762	56.5	476
b5v5_08319	76	433
b5v5_09244	-15	476
b5v5_09635	35	476
b5v5_09960	8	476
b5v5_04506	107	370
b5v5_06875	23	476
b5v5_11530	-14	476
b5v5_02972	-12	476
b5v5_13042	-9	476
b5v5_08153	-17	476
b5v5_06743	49.5	476
b5v5_14271	66	476
b5v5_10541	7	476
b5v5_05850	36	476
b5v5_06031	-13	476
b5v5_09949	-2	476
b5v5_05938	-10	476
b5v5_06037	17	476
b5v5_05371	46	476
b5v5_10349	-9	476
b5v5_10172	63	177
b5v5_11333	-3.5	476
b5v5_11499	-7	476
b5v5_04280	-8.5	476
b5v5_08630	-13	476
b5v5_06467	-4	476
b5v5_06463	4	476
b5v5_02963	-14.5	476
b5v5_02091	58	476
b5v5_08023	49	476
b5v5_01904	-6	476
b5v5_08930	-11	476
b5v5_08788	-8	476
b5v5_05392	4	476
b5v5_08171	-6	476
b5v5_13847	10	476
b5v5_12694	-6	476
b5v5_11013	-7	476
b5v5_07528	-10.5	476
b5v5_04477	-12	476
b5v5_06225	-14	476
b5v5_05010	-13	476
b5v5_06685	-1	475
b5v5_14352	-14	475
b5v5_08404	-7	475
b5v5_05541	-12	475
b5v5_13456	-10	475
b5v5_11102	-3	475
b5v5_06192	1	475
b5v5_09601	-9	475
b5v5_05130	39	475
b5v5_07895	-14	468
b5v5_11059	-16	475
b5v5_07106	9	475
b5v5_03115	24	475
b5v5_07130	16	475
b5v5_07072	-8	475
b5v5_05857	-10	475
b5v5_07298	-9	475
b5v5_07438	-8	475
b5v5_06706	-7	475
b5v5_11877	-17	475
b5v5_02042	26	475
b5v5_08103	-13	475
b5v5_04875	-2	475
b5v5_05439	-20	475
b5v5_14670	-6	475
b5v5_06095	-6	475
b5v5_13352	-12	475
b5v5_08525	9	475
b5v5_06091	1	475
b5v5_02360	-6	475
b5v5_07573	-14	475
b5v5_02368	10	475
b5v5_11138	27	475
b5v5_05742	-4	475
b5v5_02282	-6	475
b5v5_04705	4	475
b5v5_07593	-16	475
b5v5_10819	-9	475
b5v5_08999	-13	475
b5v5_10452	-6	475
b5v5_12497	-12	475
b5v5_08905	-18	475
b5v5_14917	-11	475
b5v5_05738	-16	475
b5v5_02578	-13	475
b5v5_13230	-13.5	475
b5v5_02723	-14	475
b5v5_01592	16	475
b5v5_09351	-2	475
b5v5_11632	14	425
b5v5_10351	24	475
b5v5_05658	28	475
b5v5_03608	7	475
b5v5_07548	-11	475
b5v5_06562	-12	475
b5v5_04577	-1	475
b5v5_02028	-8	475
b5v5_02556	71	393
b5v5_10161	4	475
b5v5_01198	50	475
b5v5_07361	-13	417
b5v5_02727	-13	475
b5v5_10496	-10	475
b5v5_10096	-10	475
b5v5_08326	-14	475
b5v5_08013	-3	475
b5v5_08981	4	475
b5v5_03348	-7	475
b5v5_08109	-1	475
b5v5_09339	6	475
b5v5_14992	8	475
b5v5_10781	-3	475
b5v5_09790	-10	475
b5v5_10582	15	475
b5v5_03100	4	475
b5v5_16657	-1	475
b5v5_11863	-5	475
b5v5_07839	50.5	475
b5v5_06418	-3	475
b5v5_04733	-15	475
b5v5_13146	7	475
b5v5_06625	4	475
b5v5_07519	-15	475
b5v5_07182	34	475
b5v5_02098	34.5	474
b5v5_03629	-4	475
b5v5_08458	-12	475
b5v5_13279	-1	475
b5v5_05915	24	475
b5v5_08829	-15	475
b5v5_06477	-14	475
b5v5_10437	-6	475
b5v5_07016	-11	475
b5v5_13608	-5	475
b5v5_06137	-11	475
b5v5_10991	-8	475
b5v5_09526	-18	475
b5v5_04702	10	475
b5v5_07999	-15	475
b5v5_08375	-5	474
b5v5_05703	-11	474
b5v5_08217	-11	474
b5v5_01129	113	402
b5v5_02812	-11.5	474
b5v5_07044	-6.5	474
b5v5_03379	-11	474
b5v5_06918	-1	474
b5v5_07204	1	474
b5v5_02884	-14	474
b5v5_07026	-16	474
b5v5_06056	11	474
b5v5_14126	-6	474
b5v5_03562	17	474
b5v5_07812	6	474
b5v5_07333	-15	474
b5v5_16319	-13	474
b5v5_09907	-11	474
b5v5_15383	-12	474
b5v5_08432	-11	468
b5v5_07263	1	474
b5v5_14712	-15	474
b5v5_04637	-16	474
b5v5_05492	-1	474
b5v5_14936	-6	474
b5v5_10265	60	443
b5v5_04537	-20.5	474
b5v5_10603	-3	474
b5v5_07531	-9	474
b5v5_07331	-12	474
b5v5_09692	0	474
b5v5_10823	6	474
b5v5_15141	-17	474
b5v5_05094	-9	474
b5v5_11584	-20	474
b5v5_02943	-9	474
b5v5_04428	1	474
b5v5_07127	-8	474
b5v5_07760	-16	474
b5v5_04625	-4	474
b5v5_14017	-4	474
b5v5_12920	-17	474
b5v5_03224	4	474
b5v5_11672	-7	474
b5v5_04147	-4	474
b5v5_06454	5	474
b5v5_06203	-9	474
b5v5_05414	-10	474
b5v5_09695	-16	474
b5v5_11729	-9	474
b5v5_03217	-3	474
b5v5_14740	-12	474
b5v5_06389	-2	474
b5v5_04198	0	474
b5v5_04211	-3	474
b5v5_03817	-10	474
b5v5_10057	-3	474
b5v5_15124	12	474
b5v5_09800	-15	474
b5v5_08106	-8	474
b5v5_02600	32	474
b5v5_09895	-11	474
b5v5_12593	-11	474
b5v5_06267	4	474
b5v5_12987	-8	474
b5v5_09502	11	474
b5v5_10527	0	474
b5v5_17024	3	474
b5v5_06504	6	474
b5v5_07466	-3	474
b5v5_09966	0	449
b5v5_07351	-9	474
b5v5_14435	-8	474
b5v5_14766	73	450
b5v5_15161	66	473
b5v5_10015	-5	473
b5v5_07761	-14	473
b5v5_04154	112	414
b5v5_19662	-17	473
b5v5_09912	-10	473
b5v5_05572	85	473
b5v5_10219	-18	473
b5v5_08289	-16	473
b5v5_07183	32	473
b5v5_09468	-11	473
b5v5_09683	-5	473
b5v5_11087	-7	473
b5v5_06180	-13	473
b5v5_06509	-14	473
b5v5_07996	6	473
b5v5_06994	-17	473
b5v5_04453	-14	473
b5v5_07228	-2	473
b5v5_05351	-15	473
b5v5_08733	-16	473
b5v5_11901	-10	473
b5v5_06404	-14	473
b5v5_08653	-2	473
b5v5_08924	-15	473
b5v5_06022	-2	473
b5v5_06629	-6.5	318
b5v5_06845	-17	473
b5v5_05418	-3	473
b5v5_09708	-8	473
b5v5_08184	-0.5	473
b5v5_04392	16	473
b5v5_20322	-20	473
b5v5_04756	16	473
b5v5_05165	-7	473
b5v5_07309	-12	473
b5v5_10875	-5	473
b5v5_04483	26	473
b5v5_15972	-11	473
b5v5_06942	-16	473
b5v5_11961	1	473
b5v5_03015	117	251
b5v5_10888	-15	473
b5v5_05556	67	473
b5v5_06608	-7	473
b5v5_12859	-9	473
b5v5_10339	-7	473
b5v5_11020	-4	473
b5v5_02624	-8	473
b5v5_08264	-15	473
b5v5_11497	0	473
b5v5_06551	-13	473
b5v5_10436	-7	305
b5v5_12300	1	473
b5v5_06215	14	473
b5v5_16724	69	391
b5v5_05067	-7	473
b5v5_01898	-11	473
b5v5_15050	9	473
b5v5_14070	-9	473
b5v5_01473	-8	473
b5v5_08872	-11	473
b5v5_12116	-7	473
b5v5_11475	-6	473
b5v5_04159	-2	473
b5v5_02450	35	473
b5v5_02358	-4	473
b5v5_06171	34	473
b5v5_06058	80	473
b5v5_07866	26	473
b5v5_16734	-11	473
b5v5_09509	-11	473
b5v5_01646	20	473
b5v5_04664	-7	473
b5v5_04346	36	473
b5v5_15249	-12	473
b5v5_07546	-11	473
b5v5_06368	-10	472
b5v5_09003	-12	472
b5v5_09346	-11	472
b5v5_07973	11	472
b5v5_04337	6	472
b5v5_10951	-8	472
b5v5_09725	62	441
b5v5_07780	14	472
b5v5_14501	-9	472
b5v5_15228	-11	472
b5v5_03404	-18	472
b5v5_10457	-13	472
b5v5_07542	115	381
b5v5_13092	-2	472
b5v5_05064	76	472
b5v5_13867	14.5	472
b5v5_09049	86	472
b5v5_03887	-16	464
b5v5_09450	-15	472
b5v5_02191	-23	472
b5v5_10280	-5	472
b5v5_04438	29.5	472
b5v5_04870	-6	472
b5v5_08180	-8	472
b5v5_10066	15	472
b5v5_05558	-17	472
b5v5_10689	-6	472
b5v5_04007	3	472
b5v5_06655	-5	300
b5v5_08524	-13	472
b5v5_12057	2	472
b5v5_05307	71	429
b5v5_04042	78	472
b5v5_06790	-8	472
b5v5_13954	-8	472
b5v5_13517	-13	472
b5v5_04431	10	472
b5v5_05106	13	472
b5v5_04768	-6	447
b5v5_10020	64	472
b5v5_10936	-4	472
b5v5_11015	-17	472
b5v5_05863	-14	472
b5v5_07381	-12	472
b5v5_09936	-12	472
b5v5_04129	-9	472
b5v5_14571	-16	472
b5v5_11209	1	472
b5v5_03658	-1	472
b5v5_16189	45	472
b5v5_10587	-13	472
b5v5_07006	0	472
b5v5_08126	-3	472
b5v5_14685	-5	472
b5v5_05694	-11	472
b5v5_13539	-12.5	472
b5v5_03747	-9	472
b5v5_14663	20	472
b5v5_09439	-13	472
b5v5_06392	2	472
b5v5_06393	-9	472
b5v5_06097	-10	472
b5v5_05560	-8	472
b5v5_04463	-11	472
b5v5_11934	-3.5	472
b5v5_07526	3	472
b5v5_05737	-17	472
b5v5_03131	-15	472
b5v5_01779	-7	472
b5v5_11628	27	472
b5v5_08339	10	472
b5v5_04127	-14	472
b5v5_06415	1	472
b5v5_01941	82	472
b5v5_04473	-10	472
b5v5_11154	-3	472
b5v5_18399	-10	472
b5v5_07938	25	472
b5v5_10098	-15	472
b5v5_10144	-16	472
b5v5_11071	-9	472
b5v5_04717	-7	440
b5v5_09845	-12.5	472
b5v5_13075	36	471
b5v5_03977	-12	472
b5v5_07681	-10	463
b5v5_04540	-3	472
b5v5_09428	-8	472
b5v5_12958	-12	472
b5v5_06502	37	297
b5v5_04258	-7	471
b5v5_08650	38	471
b5v5_10056	9	471
b5v5_06499	-15	471
b5v5_15940	36	457
b5v5_10952	-7	471
b5v5_04603	-15	471
b5v5_03865	-19	445
b5v5_08000	-6	471
b5v5_02124	37	471
b5v5_12151	-8	471
b5v5_12140	-2	471
b5v5_10271	23	471
b5v5_08799	-2	471
b5v5_04860	8.5	471
b5v5_10886	-1	471
b5v5_09460	-13	471
b5v5_05164	106	401
b5v5_08241	-5	471
b5v5_11449	-13	471
b5v5_10054	-7	471
b5v5_09183	-8	471
b5v5_04963	0	471
b5v5_13034	-9	471
b5v5_11667	-12	471
b5v5_04678	-10	471
b5v5_01955	108	309
b5v5_07262	-11	471
b5v5_07992	-2	471
b5v5_12124	-17	471
b5v5_12802	-10	471
b5v5_13503	2	471
b5v5_01658	19	471
b5v5_17290	17	471
b5v5_08332	-2	295
b5v5_09247	81	409
b5v5_12968	54	471
b5v5_08615	-6	471
